"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17"
"3885","PUOWAINA DR + PROSPE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3888","TANTALUS DR + 2249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3890","TANTALUS DR + 2337","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3903","PROSPECT ST + OPP 11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3905","PROSPECT ST + 946","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"774","E MANOA RD + LOI ST","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"781","ALANI DR + NANIHALE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"782","ALANI DR + 3593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"788","ALANI DR + 3338","0","3","0","0","3","0","3","0","0","3","0","3","0","0","3"
"869","OAHU AVE + ARMSTRONG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"871","OAHU AVE + E MANOA R","4","0","0","0","4","4","0","0","0","4","4","0","0","0","4"
"873","E MANOA RD + KEAMA P","25","0","0","0","25","25","0","0","0","25","24","0","0","0","24"
"3270","OAHU AVE + 3320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3849","TANTALUS DR + MOREIR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3884","PUOWAINA DR + SAN AN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3897","MAKIKI HEIGHTS DR +","2","0","0","0","2","2","0","0","0","2","2","0","0","0","2"
"3901","MOTT-SMITH DR + OPP","52","0","0","0","52","52","0","0","0","52","41","0","0","0","41"
"3907","WARD AVE + LUNALILO","3","0","0","0","3","3","0","0","0","3","2","0","0","0","2"
"777","E MANOA RD + KOLOMON","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"778","E MANOA RD + 3355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"785","WOODLAWN DR + 3586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"792","WOODLAWN DR + LOWER","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"870","OAHU AVE + UNIVERSIT","3","0","0","0","3","3","0","0","0","3","6","0","0","0","6"
"3268","LOULU ST + KUMUKOA S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3277","OAHU AVE + E MANOA R","6","0","0","0","6","6","0","0","0","6","6","0","0","0","6"
"3280","E MANOA RD + OPP BEC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"773","E MANOA RD + LOWREY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"776","E MANOA RD + KAAMALI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"787","WOODLAWN DR + ALANI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"789","ALANI DR + WAIPUNA R","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2"
"798","E MANOA RD + 2940","21","0","0","0","21","21","0","0","0","21","21","0","0","0","21"
"3244","PUNAHOU ST + OPP NEH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3251","OAHU AVE + E MANOA R","16","0","0","0","16","16","0","0","0","16","26","0","0","0","26"
"3262","MANOA RD + POELUA ST","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3821","NEHOA ST + PENSACOLA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3908","WARD AVE + S BERETAN","15","0","0","20","35","15","0","0","20","35","15","0","0","5","19"
"410","WILDER AVE + EVELYN","35","0","0","0","35","35","0","0","0","35","27","0","0","0","27"
"412","METCALF ST + HOONANE","75","0","0","0","75","75","0","0","0","75","73","0","0","0","73"
"780","E MANOA RD + ALANI D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"783","ALANI DR + 3663","2","2","0","0","4","2","2","0","0","4","4","3","0","0","7"
"791","PUHALA RISE + 3066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"805","OAHU AVE + OPP KAALA","12","0","0","0","12","12","0","0","0","12","12","0","0","0","12"
"3274","OAHU AVE + OPP KAAIP","6","0","0","0","6","6","0","0","0","6","21","0","0","0","21"
"3278","E MANOA RD + HILLSID","25","0","0","0","25","25","0","0","0","25","22","0","0","0","22"
"3827","WARD AVE + SPENCER S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3851","PUOWAINA DR + HOOKUI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3894","TANTALUS DR + MAKIKI","3","0","0","0","3","3","0","0","0","3","3","0","0","0","3"
"3900","MOTT-SMITH DR + KALA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3904","PROSPECT ST + OPP MA","42","0","0","0","42","42","0","0","0","42","41","0","0","0","41"
"775","E MANOA RD + KAHALOA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"784","WOODLAWN DR + OPP WO","136","0","0","0","137","136","0","0","0","137","120","0","0","0","120"
"786","WOODLAWN DR + OPP SE","0","1","0","0","1","0","1","0","0","1","0","1","0","0","1"
"868","OAHU AVE + KAALA ST","8","0","0","0","8","8","0","0","0","8","8","0","0","0","8"
"318","MAGELLAN AVE + IOLAN","13","0","0","0","13","13","0","0","0","13","18","0","0","0","18"
"3242","PUNAHOU ST + DOLE ST","6","0","0","0","6","6","0","0","0","6","6","0","0","0","6"
"3282","MANOA RD + OPP LANIH","20","0","0","0","20","20","0","0","0","20","20","0","0","0","20"
"3832","PROSPECT ST + PROSPE","3","0","0","0","3","3","0","0","0","3","3","0","0","0","3"
"790","ALANI DR + PUHALA RI","76","0","0","0","76","76","0","0","0","76","107","0","0","0","107"
"2092","NEHOA ST + OPP KEWAL","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5"
"301","WILDER AVE + OPP EVE","52","0","0","0","52","52","0","0","0","52","52","0","0","0","52"
"316","MAGELLAN AVE + FREAR","28","0","0","0","28","28","0","0","0","28","28","0","0","0","28"
"3284","PUNAHOU ST + NEHOA S","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2"
"804","OAHU AVE + ARMSTRONG","4","0","0","0","4","4","0","0","0","4","4","0","0","0","4"
"2087","KEEAUMOKU ST + OPP K","26","4","0","0","30","26","4","0","0","30","21","1","0","0","21"
"2091","NEHOA ST + KEEAUMOKU","1","0","0","0","1","1","0","0","0","1","2","0","0","0","2"
"3275","OAHU AVE + COOPER RD","27","0","0","0","27","27","0","0","0","27","29","0","0","0","29"
"3281","E MANOA RD + OPP MOH","36","0","0","0","36","36","0","0","0","36","36","0","0","0","36"
"802","E MANOA RD + OAHU AV","2","0","0","0","2","2","0","0","0","2","5","0","0","0","5"
"808","MAILE WAY + UNIVERSI","64","0","0","3","67","64","0","0","3","67","64","0","0","3","67"
"3259","MANOA RD + MANOA ELE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3906","WARD AVE + SPENCER S","12","0","0","0","12","12","0","0","0","12","6","0","0","0","6"
"4329","DOLE ST + HALE ALOHA","57","0","0","0","57","57","0","0","0","57","52","0","0","0","52"
"3269","OAHU AVE + KUMU ST","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3271","OAHU AVE + OPP OLOPU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"801","E MANOA RD + OPP KOL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"803","OAHU AVE + OPP UNIVE","16","0","0","0","16","16","0","0","0","16","17","0","0","0","17"
"809","UNIVERSITY AVE + VAN","17","0","0","0","17","17","0","0","0","17","17","0","0","0","17"
"2093","NEHOA ST + MOTT-SMIT","2","0","0","0","2","2","0","0","0","2","2","0","0","0","2"
"3243","PUNAHOU ST + WILDER","8","0","0","7","15","8","0","0","7","15","8","0","0","5","14"
"3886","TANTALUS DR + KAUHAN","14","0","0","0","14","14","0","0","0","14","0","0","0","0","0"
"401","THURSTON AVE + 1571","73","0","0","0","73","73","0","0","0","73","74","0","0","0","74"
"2096","PROSPECT ST + PENSAC","8","0","0","0","8","8","0","0","0","8","7","0","0","0","7"
"317","MAGELLAN AVE + PELE","2","0","0","0","2","2","0","0","0","2","2","0","0","0","2"
"3826","TANTALUS DR + PUOWAI","30","0","0","0","30","30","0","0","0","30","25","0","0","0","25"
"793","WOODLAWN DR + KAHALO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"299","METCALF ST + MARQUES","57","0","0","0","57","57","0","0","0","57","57","0","0","0","57"
"3834","MOTT-SMITH DR + NEHO","17","0","0","0","17","17","0","0","0","17","17","0","0","0","17"
"400","THURSTON AVE + 1519","31","0","0","0","32","31","0","0","0","32","36","0","0","0","36"
"3264","MANOA RD + PAWAINA S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"779","E MANOA RD + OPP AKA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2089","KEEAUMOKU ST + HEULU","15","0","0","0","15","15","0","0","0","15","12","0","0","0","12"
"2090","KEEAUMOKU ST + DOMIN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3285","PUNAHOU ST + DOMINIS","35","0","0","0","35","35","0","0","0","35","42","0","0","0","42"
"3273","OAHU AVE + OPP LOWRE","12","0","0","0","12","12","0","0","0","12","13","0","0","0","13"
"797","E MANOA RD + LOWREY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3683","VICTORIA ST + LUNALI","25","0","0","0","25","25","0","0","0","25","26","0","0","0","26"
"411","WILDER AVE + METCALF","18","0","0","0","18","18","0","0","0","18","9","0","0","0","9"
"800","E MANOA RD + OPP KEA","47","0","0","0","47","47","0","0","0","47","46","0","0","0","46"
"314","LUNALILO ST + WARD A","6","0","0","0","6","6","0","0","0","6","6","0","0","0","6"
"300","WILDER AVE + METCALF","4","0","0","0","4","4","0","0","0","4","4","0","0","0","4"
"3287","PUNAHOU ST + OPP CLA","22","0","0","0","22","22","0","0","0","22","22","0","0","0","22"
"806","OAHU AVE + KAMEHAMEH","59","0","0","0","59","59","0","0","0","59","59","0","0","0","59"
"3266","MANOA RD + OPP KUMUO","63","1","0","0","64","63","1","0","0","64","108","1","0","0","109"
"302","WILDER AVE + OPP ALE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"408","WILDER AVE + HALEKUL","2","0","0","0","2","2","0","0","0","2","2","0","0","0","2"
"397","WARD AVE + LUNALILO","27","0","0","0","27","27","0","0","0","27","11","0","0","0","11"
"2095","NEHOA ST + AUWAIOLIM","18","1","0","0","19","18","1","0","0","19","16","0","0","0","16"
"303","WILDER AVE + OPP ALE","41","0","0","0","41","41","0","0","0","41","40","0","0","0","40"
"398","GREEN ST + WARD AVE","75","0","0","0","75","75","0","0","0","75","81","0","0","0","81"
"2088","KEEAUMOKU ST + WILDE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"311","PENSACOLA ST + LUNAL","18","1","0","0","19","18","1","0","0","19","17","0","0","0","17"
"794","KAHALOA DR + KAHIWA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"310","PENSACOLA ST + OPP H","66","0","0","0","66","66","0","0","0","66","61","0","0","0","61"
"3681","THURSTON AVE + MAGAZ","52","0","0","0","52","52","0","0","0","52","45","0","0","0","45"
"409","WILDER AVE + ALEXAND","94","0","0","1","95","94","0","0","1","95","66","0","0","0","66"
"399","THURSTON ST + GREEN","36","0","0","0","36","36","0","0","0","36","46","0","0","0","46"
"3682","THURSTON AVE + VICTO","12","0","0","0","12","12","0","0","0","12","12","0","0","0","12"
"1413","KINAU ST + ALAPAI ST","21","0","0","0","21","21","0","0","0","21","23","0","0","0","24"
"315","CAPTAIN COOK AVE + A","19","0","0","0","19","19","0","0","0","19","19","0","0","2","21"
"1414","E MANOA RD + OPP HUA","43","0","0","0","43","43","0","0","0","43","46","0","0","0","46"
"407","WILDER AVE + PUNAHOU","74","0","0","8","82","74","0","0","8","82","72","0","0","5","77"
"402","WILDER AVE + PENSACO","35","0","0","0","35","35","0","0","0","35","38","0","0","0","38"
"3286","PUNAHOU ST + WILDER","17","0","0","11","28","17","0","0","11","28","17","0","0","7","24"
"403","WILDER AVE + PIIKOI","17","0","0","0","17","17","0","0","0","17","17","0","0","0","17"
"406","WILDER AVE + MAKIKI","127","1","0","3","131","127","1","0","3","131","105","1","0","1","106"
"405","WILDER AVE + KEEAUMO","75","2","0","0","76","75","2","0","0","76","59","1","0","0","61"
"304","WILDER AVE + PUNAHOU","0","0","0","7","7","0","0","0","7","7","0","0","0","7","7"
"3680","WILDER AVE + PENSACO","4","0","0","0","4","4","0","0","0","4","4","0","0","0","4"
"308","WILDER AVE + PIIKOI","55","0","0","0","55","55","0","0","0","55","58","0","0","0","58"
"309","PENSACOLA ST + WILDE","8","2","0","0","10","8","2","0","0","10","8","0","0","0","9"
"306","WILDER AVE + KEEAUMO","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1"
"404","WILDER AVE + KEWALO","162","0","0","0","162","162","0","0","0","162","160","0","0","0","160"
"305","WILDER AVE + MAKIKI","191","0","0","0","191","191","0","0","0","191","190","0","0","0","190"
"2094","NEHOA ST + OPP LEWAL","68","1","0","0","69","68","1","0","0","69","58","1","0","0","59"
"799","E MANOA RD + HUAPALA","51","0","0","0","51","51","0","0","0","51","51","0","0","0","51"
"307","WILDER AVE + KEWALO","151","0","0","0","151","151","0","0","0","151","148","0","0","0","148"
"874","UNIVERSITY AVE + OPP","5","0","0","1","6","5","0","0","1","6","11","0","0","1","12"
"298","METCALF ST + UNIVERS","160","1","0","8","169","160","1","0","8","169","160","1","0","9","170"
"43","S BERETANIA ST + WAR","284","0","0","22","305","284","0","0","22","305","233","0","0","7","240"
"4151","HOKULANI ELEMENTARY","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"861","DOLE ST + UH LAW SCH","48","0","0","0","48","48","0","0","0","48","42","0","0","0","42"
"415","UNIVERSITY AVE + COY","45","4","0","11","61","45","4","0","11","61","47","4","0","17","68"
"4551","DOLE ST + UH HAWAIIA","22","0","0","0","22","22","0","0","0","22","26","0","0","0","26"
"4328","DOLE ST + FRANK ST","5","2","0","0","7","5","2","0","0","7","3","2","0","0","5"
"863","EAST-WEST RD + JEFFE","41","0","0","0","41","41","0","0","0","41","59","0","0","0","59"
"4549","EAST-WEST RD + CORRE","2","0","0","0","2","2","0","0","0","2","2","0","0","0","2"
"862","EAST-WEST RD + DOLE","4","1","0","0","4","4","1","0","0","4","4","1","0","0","4"
"414","UNIVERSITY AVE + DOL","27","1","0","3","32","27","1","0","3","32","51","1","0","3","55"
"4330","DOLE ST + LOWER CAMP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2102","DOLE ST + KANEWAI","10","3","0","0","13","10","3","0","0","13","9","2","0","0","11"
"860","DOLE ST + LOWER CAMP","5","0","0","0","5","5","0","0","0","5","2","0","0","2","3"
"865","MAILE WAY + UNIVERSI","4","0","0","4","8","4","0","0","4","8","4","0","0","4","8"
"864","MAILE WAY + EAST-WES","624","0","0","0","624","624","0","0","0","624","891","0","0","0","891"
"4547","MAILE WAY + UNIVERSI","11","1","0","3","14","11","1","0","3","14","14","1","0","3","18"
"3674","DOLE ST + EAST-WEST","278","0","0","0","278","278","0","0","0","278","260","0","0","0","260"
"297","UNIVERSITY AVE + DOL","14","0","0","13","27","14","0","0","13","27","14","0","0","20","34"
"2105","WAIALAE AVE + S KING","143","0","0","1","145","143","0","0","1","145","149","0","0","1","151"
"2998","WAIALAE AVE + OPP ST","0","1","0","38","39","0","1","0","38","39","0","1","0","48","49"
"3673","SAINT LOUIS DR + WAI","24","0","0","11","35","24","0","0","11","35","26","0","0","19","45"
"811","S BERETANIA ST + ISE","116","1","0","0","117","116","1","0","0","117","139","1","0","0","140"
"2104","WAIALAE AVE + OPP KA","173","5","0","8","185","173","5","0","8","185","176","4","0","15","196"
"2103","ST LOUIS DR + WAIALA","16","1","0","99","115","16","1","0","99","115","10","0","0","107","117"
"3045","WAIALAE AVE + ST LOU","39","2","0","86","127","39","2","0","86","127","38","1","0","81","121"
"3067","S KING ST + KAPAAKEA","117","0","0","7","124","117","0","0","7","124","124","0","0","9","132"
"810","S BERETANIA ST + KAI","85","1","0","7","92","85","1","0","7","92","95","0","0","8","103"
"4548","MAILE WAY + EAST-WES","163","0","0","0","163","163","0","0","0","163","162","0","0","0","162"
"2107","S KING ST + UNIVERSI","174","1","0","37","212","174","1","0","37","212","172","0","0","39","211"
"4550","DOLE ST + OPP EAST-W","3","0","0","0","4","3","0","0","0","4","3","0","0","0","4"
"413","UNIVERSITY AVE + MET","701","1","0","27","729","701","1","0","27","729","569","2","0","20","591"
"296","UNIVERSITY AVE + S K","98","3","0","49","150","98","3","0","49","150","119","3","0","51","173"
"983","SINCLAIR CIRCLE","818","12","0","5","835","818","12","0","5","835","742","13","0","7","761"
"3288","PUNAHOU ST + S BERET","21","0","0","2","23","21","0","0","2","23","21","0","0","2","23"
"425","KONA ST + OPP KONA I","772","0","0","11","783","772","0","0","11","783","722","0","0","6","727"
"3241","PUNAHOU ST + BINGHAM","7","0","0","0","7","7","0","0","0","7","7","0","0","0","7"
"1313","KONA ST + PIIKOI ST","955","0","0","26","981","955","0","0","26","981","4002","0","0","482","4485"
"3240","PUNAHOU ST + S BERET","14","0","0","0","14","14","0","0","0","14","14","0","0","0","14"
"3239","PUNAHOU ST + S KING","6","0","0","12","18","6","0","0","12","18","3","0","0","12","15"
"850","KAHEKA ST + OPP RYCR","20","0","0","0","20","20","0","0","0","20","18","0","0","0","18"
"2085","KEEAUMOKU ST + S KIN","5","0","0","0","5","5","0","0","0","5","5","0","0","0","5"
"819","KEEAUMOKU ST + RYCRO","30","0","0","2","32","30","0","0","2","32","36","0","0","2","38"
"882","ALA MOANA BL + ATKIN","62","0","0","8","69","62","0","0","8","69","53","0","0","7","60"
"851","KAHEKA ST + S KING S","40","12","0","27","80","40","12","0","27","80","39","11","0","15","66"
"2086","KEEAUMOKU ST + KINAU","42","1","0","0","43","42","1","0","0","43","36","1","0","0","37"
"817","KEEAUMOKU ST + YOUNG","117","2","0","0","119","117","2","0","0","119","123","0","0","0","124"
"2084","RYCROFT ST + KEEAUMO","13","0","0","0","13","13","0","0","0","13","11","0","0","0","11"
"818","KEEAUMOKU ST + S KIN","17","0","0","17","35","17","0","0","17","35","17","0","0","18","35"
"139","S KING ST + CEDAR ST","450","0","0","0","450","450","0","0","0","450","410","0","0","0","410"
"143","KALAKAUA AVE + OPP P","64","0","0","0","64","64","0","0","0","64","64","0","0","0","64"
"33","KALAKAUA AVE + KAPIO","31","0","0","0","31","31","0","0","0","31","32","0","0","0","32"
"1000","KAPIOLANI BL + ATKIN","221","0","0","5","227","221","0","0","5","227","234","0","0","0","234"
"985","KAPIOLANI BL + OPP A","183","0","0","0","183","183","0","0","0","183","174","0","0","0","174"
"34","KALAKAUA AVE + KAPIO","60","0","0","14","75","60","0","0","14","75","56","0","0","2","58"
"141","S KING ST + KAHEKA S","446","0","0","27","474","446","0","0","27","474","461","0","0","16","477"
"848","MAHUKONA ST + KAPIOL","80","1","0","31","112","80","1","0","31","112","49","1","0","22","72"
"36","KALAKAUA AVE + PHILI","53","0","0","0","53","53","0","0","0","53","52","0","0","0","52"
"3055","KAPIOLANI BL + OPP K","240","0","0","0","240","240","0","0","0","240","183","0","0","6","188"
"427","MAHUKONA ST + ATKINS","208","10","0","45","263","208","10","0","45","263","184","6","0","3","194"
"883","ALA MOANA BL + OPP A","51","1","0","0","52","51","1","0","0","52","35","1","0","0","36"
"145","KALAKAUA AVE + KAPIO","70","0","0","0","70","70","0","0","0","70","67","0","0","0","67"
"603","KAPIOLANI BL + KONA","260","0","0","33","293","260","0","0","33","293","117","0","0","39","156"
"35","KALAKAUA AVE + OPP M","76","0","0","0","76","76","0","0","0","76","75","0","0","0","75"
"37","KALAKAUA AVE + S KIN","86","0","0","11","97","86","0","0","11","97","81","0","0","11","91"
"820","KEEAUMOKU ST + OPP K","107","0","0","0","107","107","0","0","0","107","118","0","0","0","118"
"142","KALAKAUA AVE + S KIN","105","0","0","8","114","105","0","0","8","114","124","0","0","3","127"
"849","KAHEKA ST + MAKALOA","38","0","0","0","38","38","0","0","0","38","38","0","0","0","38"
"3052","KAPIOLANI BL + KALAK","135","0","0","2","137","135","0","0","2","137","151","0","0","2","153"
"40","S BERETANIA ST + PII","517","0","0","0","517","517","0","0","0","517","478","0","0","0","479"
"144","KALAKAUA AVE + MAKAL","60","1","0","0","61","60","1","0","0","61","57","1","0","0","57"
"821","KEEAUMOKU ST + KAPIO","118","0","0","20","138","118","0","0","20","138","114","0","0","48","162"
